Brand,model,Year,kmDriven,Transmission,Owner,FuelType,PostedDate,AdditionInfo,AskPrice,CarUrl
Maruti Suzuki,maruti-suzuki-dzire,2018,"51,000 km",Automatic,second,Petrol,Yesterday,"Maruti Suzuki Dzire 2017-2020 1.2 VXI AMT, 2018, Petrol","₹ 5,45,000",https://olx.in/item/cars-c84-used-maruti-suzuki-maruti-suzuki-dzire-in-worli-mumbai-iid-1788676688
Maruti Suzuki,Ertiga,2020,"19,700 km",Manual,first,Petrol,Today,"Maruti Suzuki Ertiga 1.5 ZXI Plus SHVS, 2020, Petrol","₹ 9,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-kalyan-thane-iid-1794214972
Toyota,Innova Crysta,2017,"79,800 km",Manual,first,Diesel,Today,"Toyota Innova Crysta 2.4 VX MT 8S, 2017, Diesel","₹ 19,80,000",https://olx.in/item/cars-c84-used-toyota-innova-crysta-in-puthanathani-malappuram-iid-1757804772
Toyota,Fortuner,2014,"75,000 km",Manual,second,Diesel,Today,"Toyota Fortuner 3.0 4X2 MT, 2014, Diesel","₹ 12,75,000",https://olx.in/item/cars-c84-used-toyota-fortuner-in-pragati-nagar-ahmedabad-iid-1790004253
Honda,City,2010,"140,000 km",Automatic,second,hybrid,3 days ago,Honda City 2010 CNG & Hybrids 140000 Km Driven,"₹ 1,50,000",https://olx.in/item/cars-c84-used-honda-city-in-sector-89-faridabad-iid-1793935229
Hyundai,i10,2015,"81,000 km",Manual,second,hybrid,Yesterday,"Hyundai i10 Sportz, 2015, CNG & Hybrids","₹ 3,35,000",https://olx.in/item/cars-c84-used-hyundai-i10-in-valsad-ina-valsad-iid-1793077060
Volkswagen,Polo,2018,"86,000 km",Automatic,second,Petrol,Today,"Volkswagen Polo 1.2 GT TSI, 2018, Petrol","₹ 8,25,000",https://olx.in/item/cars-c84-used-volkswagen-polo-in-edapally-kochi-iid-1753692105
Lexus,NX,2019,"28,794 km",Automatic,first,hybrid,5 days ago,"Lexus NX lexus-nx-300h-luxury, 2019, CNG & Hybrids","₹ 44,00,000",https://olx.in/item/cars-c84-used-lexus-nx-in-banjara-hills-hyderabad-iid-1790751242
Honda,Accord,2010,"80,000 km",Automatic,first,Petrol,Today,"Honda Accord 2.4 Automatic, 2010, Petrol","₹ 3,69,000",https://olx.in/item/cars-c84-used-honda-accord-in-mira-road-mumbai-iid-1788297715
Chevrolet,Beat,2013,"24,000 km",Manual,first,hybrid,Yesterday,"Chevrolet Beat LT Petrol, 2013, CNG & Hybrids","₹ 2,00,000",https://olx.in/item/cars-c84-used-chevrolet-beat-in-navlakha-indore-iid-1793746297
Maruti Suzuki,Eeco,2023,"6,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Eeco 5 STR AC(O) CNG, 2023, CNG & Hybrids","₹ 6,60,000",https://olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-vesu-gaon-surat-iid-1793271952
Maruti Suzuki,XL6,2024,"11,300 km",Manual,first,hybrid,Dec 24,"Maruti Suzuki XL6 Zeta MT CNG, 2024, CNG & Hybrids","₹ 13,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-xl6-in-ashok-vihar-delhi-iid-1793618189
Renault,Triber,2019,"70,000 km",Automatic,second,hybrid,Dec 12,Renault Triber 2019 CNG & petrol   70000 Km Driven,"₹ 4,80,000",https://olx.in/item/cars-c84-used-renault-triber-in-basta-uttar-pradesh-iid-1792536407
Maruti Suzuki,Wagon R,2017,"34,000 km",Automatic,first,Petrol,Today,"Maruti Suzuki Wagon R AMT VXI Plus, 2017, Petrol","₹ 3,65,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-sector-5-karnal-iid-1782261744
Mercedes-Benz,GLE Class,2017,"18,000 km",Automatic,second,Diesel,Today,"Mercedes-Benz GLE Class 2.1 250d 4MATIC, 2017, Diesel","₹ 55,00,000",https://olx.in/item/cars-c84-used-mercedes-benz-gle-class-in-ernakulam-hpo-kochi-iid-1793749840
Mahindra,Nuvosport,2017,22 km,Manual,second,Diesel,Today,Preeti nagar lucknow car for sale,"₹ 5,00,000",https://olx.in/item/cars-c84-used-mahindra-nuvosport-in-dundauli-lucknow-iid-1794210869
Jaguar,XE,2017,"54,000 km",Automatic,second,Petrol,Oct 10,"Jaguar XE Prestige, 2017, Petrol","₹ 24,80,000",https://olx.in/item/cars-c84-used-jaguar-xe-in-naraina-delhi-iid-1786535509
Maruti Suzuki,Baleno,2022,"13,000 km",Manual,first,Petrol,Today,"Maruti Suzuki Baleno Alpha, 2022, Petrol","₹ 7,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-aphb-colony-rajahmundry-iid-1791464905
Maruti Suzuki,S-Presso,2022,"7,000 km",Manual,first,Petrol,Today,"Maruti Suzuki S-Presso VXI Opt, 2022, Petrol","₹ 5,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-s-presso-in-south-nada-kodungallur-iid-1780806979
Maruti Suzuki,Wagon-R,2022,"47,000 km",Manual,first,Petrol,Today,"Maruti Suzuki Wagon R 1.2 ZXI, 2022, Petrol","₹ 6,00,001",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-annur-coimbatore-iid-1793754852
Hyundai,Grand i10 Nios,2021,"28,000 km",Automatic,first,Petrol,Today,"Hyundai Grand i10 Nios Sportz AMT 1.2 Kappa VTVT, 2021, Petrol","₹ 6,49,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-lajpat-nagar-1-delhi-iid-1778446034
Maruti Suzuki,Wagon R,2017,47000.0 km,Manual,second,Petrol,Today,"Maruti Suzuki Wagon R VXI, 2017, Petrol","₹ 4,20,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-puttur-palakkad-iid-1765676081
Maruti Suzuki,Swift-Dzire,2016,"80,000 km",Manual,second,Diesel,Today,"Maruti Suzuki Swift Dzire 2015-2017 VDI ABS, 2016, Diesel","₹ 5,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-burmese-colony-jaipur-iid-1791230729
Fiat,Linea,2014,"90,000 km",Manual,second,hybrid,Yesterday,"Fiat Linea 2012-2014 1.3 Emotion, 2014, CNG & Hybrids","₹ 2,50,000",https://olx.in/item/cars-c84-used-fiat-linea-in-pitampura-delhi-iid-1793384567
Mahindra,XUV500,2018,"39,256 km",Manual,second,Diesel,Today,"Mahindra XUV500 W10 AWD, 2018, Diesel","₹ 8,99,000",https://olx.in/item/cars-c84-used-mahindra-xuv500-in-saltlake-sector-1-kolkata-iid-1771002282
Honda,BRV,2017,"57,360 km",Manual,second,Petrol,Today,"Honda BR-V i-VTEC S MT, 2017, Petrol","₹ 6,75,000",https://olx.in/item/cars-c84-used-honda-brv-in-kanakapura-main-road-bengaluru-iid-1791932866
Maruti Suzuki,Swift,2022,"43,268 km",Manual,second,Petrol,Today,"Maruti Suzuki Swift VXi 1.2 ABS BS-IV, 2022, Petrol","₹ 6,58,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-cherthala-north-cherthala-iid-1784350922
Maruti Suzuki,Alto-K10,2018,"65,000 km",Automatic,first,Petrol,Today,"Maruti Suzuki Alto K10 1.0 VXI (O) AMT, 2018, Petrol","₹ 3,49,999",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-girija-nagar-jaipur-iid-1793301058
Hyundai,Creta,2015,"75,000 km",Automatic,second,Diesel,Yesterday,"Hyundai Creta 1.6 SX AT CRDi, 2015, Diesel","₹ 6,10,001",https://olx.in/item/cars-c84-used-hyundai-creta-in-janakpuri-delhi-iid-1790982992
Maruti Suzuki,Brezza,2024,"10,000 km",Automatic,first,hybrid,Dec 23,Sale my car parlour items,"₹ 1,00,001",https://olx.in/item/cars-c84-used-maruti-suzuki-brezza-in-salgarha-udaipur-iid-1793503518
Ford,Ecosport,2018,"54,760 km",Automatic,first,Petrol,Today,"Ford Ecosport 1.5 Petrol Trend Plus AT, 2018, Petrol","₹ 5,60,000",https://olx.in/item/cars-c84-used-ford-ecosport-in-rohini-sector-10-delhi-iid-1789635451
Honda,Civic,2010,"62,000 km",Automatic,second,Petrol,Yesterday,"Honda Civic 1.8 V AT Inspire, 2010, Petrol","₹ 3,50,000",https://olx.in/item/cars-c84-used-honda-civic-in-bharanaganam-palai-iid-1791039831
Maruti Suzuki,Wagon-R,2013,"90,000 km",Manual,second,hybrid,Yesterday,Maruti Suzuki Wagon R 2013 CNG & Hybrids Well Maintained,"₹ 1,80,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-shamli-rural-shamli-iid-1794183117
Hyundai,Grand i10 Nios,2022,"13,000 km",Automatic,first,Petrol,Today,"Hyundai Grand i10 Nios Sportz AMT 1.2 Kappa VTVT, 2022, Petrol","₹ 7,10,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-eranhipalam-kozhikode-iid-1794206401
Maruti Suzuki,Ciaz,2019,"53,000 km",Automatic,first,hybrid,3 days ago,"Maruti Suzuki Ciaz Alpha 1.5 AT, 2019, CNG & Hybrids","₹ 8,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-rohini-delhi-iid-1784801530
Hyundai,Verna,2018,"78,000 km",Automatic,first,hybrid,5 days ago,"Hyundai Verna 1.6 SX (O) VTVT AT, 2018, CNG & Hybrids","₹ 7,45,000",https://olx.in/item/cars-c84-used-hyundai-verna-in-kashmere-gate-delhi-iid-1791498699
Maruti Suzuki,Swift,2017,"93,000 km",Manual,second,Petrol,Today,"Maruti Suzuki Swift VXI Optional, 2017, Petrol","₹ 4,70,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-kumpazha-pathanamthitta-iid-1789634994
Volkswagen,Polo,2016,"63,000 km",Automatic,second,Petrol,Today,"Volkswagen Polo 1.2 GT TSI, 2016, Petrol","₹ 7,40,000",https://olx.in/item/cars-c84-used-volkswagen-polo-in-laggere-road-bengaluru-iid-1794205290
Nissan,Micra,2018,"68,000 km",Automatic,first,Petrol,Today,MICRA PETROL CNG AUTOMATIC,"₹ 4,11,000",https://olx.in/item/cars-c84-used-nissan-micra-in-ghatlodia-ahmedabad-iid-1794213052
Skoda,Octavia,2015,"94,000 km",Manual,first,Petrol,Today,"Skoda Octavia 2013-2017 Ambition Plus 1.4 TSI MT, 2015, Petrol","₹ 5,89,000",https://olx.in/item/cars-c84-used-skoda-octavia-in-chembur-mumbai-iid-1793437885
Toyota,Innova,2013,"98,789 km",Manual,second,Diesel,Today,"Toyota Innova 2.5 G (Diesel) 8 Seater, 2013, Diesel","₹ 8,00,000",https://olx.in/item/cars-c84-used-toyota-innova-in-everest-vihar-jaipur-iid-1782127200
Maruti Suzuki,maruti-suzuki-dzire,2017,"121,000 km",Automatic,first,Diesel,Today,"Maruti Suzuki Dzire AGS ZDI Plus, 2017, Diesel","₹ 6,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-maruti-suzuki-dzire-in-bhagat-singh-nagar-ludhiana-iid-1787886877
Renault,KWID,2020,"52,000 km",Automatic,first,hybrid,Yesterday,"Renault KWID Climber 1.0 MT, 2020, CNG & Hybrids","₹ 3,50,000",https://olx.in/item/cars-c84-used-renault-kwid-in-ashram-delhi-iid-1779088825
Maruti Suzuki,Ciaz,2015,"61,000 km",Automatic,second,hybrid,Yesterday,"Maruti Suzuki Ciaz 2014-2017 AT VXi Plus, 2015, CNG & Hybrids","₹ 5,30,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-ito-delhi-iid-1791839649
Hyundai,Grand i10,2011,"91,703 km",Automatic,second,hybrid,Dec 12,Hyundai i10,"₹ 1,55,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-civil-lines-rampur-iid-1792463520
Mercedes-Benz,GLS,2017,"66,000 km",Automatic,second,Diesel,Yesterday,"Mercedes-Benz GLS 350d 4MATIC, 2017, Diesel","₹ 54,00,000",https://olx.in/item/cars-c84-used-mercedes-benz-gls-in-edapally-kochi-iid-1783427476
Toyota,Etios,2011,"75,000 km",Manual,first,Petrol,Today,"Toyota Etios G EXCLUSIVE, 2011, Petrol","₹ 3,00,000",https://olx.in/item/cars-c84-used-toyota-etios-in-dev-nagar-ahmedabad-iid-1793759829
Land Rover,Range Rover Evoque,2013,"92,000 km",Automatic,second,Diesel,Today,"Land Rover Range Evoque Dynamic SD4, 2013, Diesel","₹ 12,75,000",https://olx.in/item/cars-c84-used-land-rover-range-rover-evoque-in-paschim-vihar-delhi-iid-1791003380
Maruti Suzuki,Ertiga,2019,"68,000 km",Manual,second,hybrid,Today,"Maruti Suzuki Ertiga VXI Petrol, 2019, CNG & Hybrids","₹ 7,95,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-dr-mukherjee-nagar-delhi-iid-1786141442
Hyundai,i20,2010,"70,000 km",Manual,second,Petrol,Today,Hyundai i20 2010 Petrol 70000 Km Driven,"₹ 80,000",https://olx.in/item/cars-c84-used-hyundai-i20-in-sadullapur-greater-noida-iid-1794216792
Toyota,Urban Cruiser Hyryder,2022,"28,000 km",Automatic,first,hybrid,3 days ago,"Toyota Urban Cruiser Hyryder 1.5 V Hybrid, 2022, CNG & Hybrids","₹ 20,95,000",https://olx.in/item/cars-c84-used-toyota-urban-cruiser-hyryder-in-changubetty-kottakal-iid-1775727812
Audi,Q3,2018,"78,700 km",Automatic,second,Diesel,Today,"Audi Q3 35 TDI Quattro Premium, 2018, Diesel","₹ 20,51,000",https://olx.in/item/cars-c84-used-audi-q3-in-mavdi-rajkot-iid-1786705655
Hyundai,i10,2011,"43,000 km",Automatic,second,Petrol,Today,"Hyundai i10 Sportz AT, 2011, Petrol","₹ 2,20,000",https://olx.in/item/cars-c84-used-hyundai-i10-in-bandra-east-mumbai-iid-1792200445
BMW,X1,2017,"60,000 km",Automatic,second,Diesel,Dec 12,BMW X1 2017 Diesel 60000 Km Driven,"₹ 19,00,000",https://olx.in/item/cars-c84-used-bmw-x1-in-mainapur-ghaziabad-iid-1792490175
Mercedes-Benz,GLA,2017,"52,000 km",Automatic,second,Diesel,Today,"Mercedes-Benz GLA 200 D, 2017, Diesel","₹ 11,75,000",https://olx.in/item/cars-c84-used-mercedes-benz-gla-in-jawalaheri-delhi-iid-1785631537
Maruti Suzuki,Wagon-R,2016,"78,930 km",Manual,second,Petrol,Today,"Maruti Suzuki Wagon R VXI, 2016, Petrol","₹ 3,85,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-varkala-kallambalam-alamcode-thiruvananthapuram-district-iid-1783452834
Hyundai,Elite i20,2018,"30,000 km",Manual,second,Petrol,Today,"Hyundai Elite i20 Asta 1.2, 2018, Petrol","₹ 7,25,000",https://olx.in/item/cars-c84-used-hyundai-elite-i20-in-hsr-layout-sector-7-bengaluru-iid-1784526027
Volkswagen,Polo,2021,"42,000 km",Automatic,second,Petrol,Yesterday,"Volkswagen Polo GT TSI, 2021, Petrol","₹ 10,75,000",https://olx.in/item/cars-c84-used-volkswagen-polo-in-pallimukku-kollam-iid-1792338045
Honda,Brio,2012,"90,000 km",Manual,first,Petrol,Today,"Honda Brio 2011-2013 S MT, 2012, Petrol","₹ 3,00,000",https://olx.in/item/cars-c84-used-honda-brio-in-rve-nagar-tiruppur-iid-1792829409
Hyundai,Grand i10 Prime,2019,"75,320 km",Manual,first,hybrid,Dec 20,Hyundai Grand i10 Prime 2019,"₹ 3,75,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-prime-in-chikambarpur-ghaziabad-iid-1793243379
Hyundai,Grand i10,2015,"88,000 km",Automatic,second,Petrol,Today,"Hyundai Grand i10 2013-2016 Asta, 2015, Petrol","₹ 3,91,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-paldi-ahmedabad-iid-1782939700
Mercedes-Benz,C-Class,2017,"42,000 km",Automatic,second,Petrol,Yesterday,"Mercedes-Benz C-Class C 200, 2017, Petrol","₹ 22,90,000",https://olx.in/item/cars-c84-used-mercedes-benz-c-class-in-lajpat-nagar-1-delhi-iid-1777513705
Mahindra,Jeep,2012,"100,000 km",Manual,second,Diesel,Dec 21,Mahindra Jeep 2012 Diesel Well Maintained,"₹ 5,50,000",https://olx.in/item/cars-c84-used-mahindra-jeep-in-hoshiarpur-punjab-iid-1793337733
Hyundai,i10,2009,"100,000 km",Manual,second,Petrol,Today,Hyundai i10 2009,"₹ 1,80,000",https://olx.in/item/cars-c84-used-hyundai-i10-in-karuppayurani-madurai-iid-1793976960
Hyundai,Grand i10,2018,"65,000 km",Automatic,first,hybrid,4 days ago,"Hyundai Grand i10 1.2 Kappa Sportz Option AT, 2018, CNG & Hybrids","₹ 5,25,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-shivdarshan-society-surat-iid-1793411953
Datsun,RediGO,2020,"40,000 km",Manual,first,hybrid,Today,"Datsun RediGO 2020-2022 0.8 T, 2020, CNG & Hybrids","₹ 2,90,000",https://olx.in/item/cars-c84-used-datsun-redigo-in-vikaspuri-delhi-iid-1793277744
Maruti Suzuki,Vitara-Brezza,2019,"125,934 km",Automatic,second,Diesel,Today,"Maruti Suzuki Vitara Brezza VDI(O) AMT, 2019, Diesel","₹ 6,85,000",https://olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-besa-nagpur-iid-1783966381
Kia,Carnival,2021,"65,000 km",Automatic,second,Diesel,Today,"Kia Carnival Premium, 2021, Diesel","₹ 20,85,000",https://olx.in/item/cars-c84-used-kia-carnival-in-hatigaon-guwahati-iid-1779722506
Hyundai,Grand i10,2017,"99,000 km",Automatic,first,Petrol,Today,Hyundai Grand i10 Asta Automatic 2017 Petrol 99000 Km Driven,"₹ 3,90,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-bainguinim-old-goa-iid-1793994569
Hyundai,Creta,2018,"89,360 km",Automatic,second,Petrol,3 days ago,"Hyundai Creta 1.6 VTVT AT SX Plus, 2018, Petrol","₹ 7,45,000",https://olx.in/item/cars-c84-used-hyundai-creta-in-dadar-east-mumbai-iid-1792601188
Toyota,Camry,2019,"65,000 km",Automatic,first,hybrid,Yesterday,"Toyota Camry [2019-ongoing] 2.5 Hybrid, 2019, CNG & Hybrids","₹ 29,00,000",https://olx.in/item/cars-c84-used-toyota-camry-in-malappuram-up-hill-malappuram-iid-1763451714
Audi,Q7,2009,"119,000 km",Automatic,second,Diesel,Today,"Audi Q7 3.0 35 TDI Premium + Sunroof, 2009, Diesel","₹ 7,50,000",https://olx.in/item/cars-c84-used-audi-q7-in-kashimira-mumbai-iid-1792555544
Maruti Suzuki,Alto-K10,2016,"38,000 km",Manual,first,Petrol,Today,"Maruti Suzuki Alto K10 1.0 VXI, 2016, Petrol","₹ 3,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-adarsh-nagar-jalandhar-iid-1791005667
Hyundai,Elite i20,2019,"36,100 km",Manual,second,hybrid,Today,Hyundai Elite i20 2019 CNG & Hybrids 34000 Km Driven,"₹ 5,70,000",https://olx.in/item/cars-c84-used-hyundai-elite-i20-in-shahdara-delhi-iid-1793319817
BMW,5 Series,2012,"87,585 km",Automatic,first,Diesel,Today,"BMW 5 Series 520d Sport Line, 2012, Diesel","₹ 14,50,000",https://olx.in/item/cars-c84-used-bmw-5-series-in-adyar-chennai-iid-1793750390
Maruti Suzuki,Wagon-R,2017,"53,000 km",Automatic,first,hybrid,2 days ago,"Maruti Suzuki Wagon R AMT VXI Plus, 2017, CNG & Hybrids","₹ 3,65,111",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-usmanpura-ahmedabad-iid-1794080736
Hyundai,Santro Xing,2014,"79,900 km",Manual,second,hybrid,Today,Hyundai Santro Xing 2014 CNG & Hybrids 78000 Km Driven,"₹ 1,77,000",https://olx.in/item/cars-c84-used-hyundai-santro-xing-in-gamma-ii-gr-noida-greater-noida-iid-1789427379
Renault,Duster,2016,"103,000 km",Manual,second,Diesel,Dec 11,"Renault Duster 85PS RxL (O) Diesel, 2016, Diesel","₹ 5,00,000",https://olx.in/item/cars-c84-used-renault-duster-in-patrakar-nagar-sangli-miraj-iid-1792419238
Ford,Ecosport,2013,"100,000 km",Manual,second,Diesel,Today,"Ford Ecosport [2013-2015] 1.5 Trend TDCI, 2013, Diesel","₹ 4,35,000",https://olx.in/item/cars-c84-used-ford-ecosport-in-neyyattinkara-kerala-iid-1792563061
Skoda,Superb,2015,"90,000 km",Automatic,second,Petrol,Today,"Skoda Superb 1.8 Elegance TSI AT, 2015, Petrol","₹ 6,85,000",https://olx.in/item/cars-c84-used-skoda-superb-in-vasant-vihar-delhi-iid-1791446645
Volkswagen,Ameo,2017,"90,000 km",Automatic,first,Diesel,Today,"Volkswagen Ameo 1.5 TDI Highline Plus AT, 2017, Diesel","₹ 6,65,000",https://olx.in/item/cars-c84-used-volkswagen-ameo-in-sheriff-colony-extn-tiruppur-iid-1782405480
Maruti Suzuki,Ritz,2012,"85,500 km",Manual,first,Petrol,Today,Maruti Suzuki Ritz 2012 Petrol Well Maintained,"₹ 1,95,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ritz-in-indira-park-ambala-sadar-iid-1792415867
Skoda,Octavia,2017,"65,000 km",Automatic,second,Petrol,Yesterday,"Skoda Octavia 2.0 TDI AT Style Plus, 2017, Petrol","₹ 9,99,999",https://olx.in/item/cars-c84-used-skoda-octavia-in-goregaon-west-mumbai-iid-1792965064
Maruti Suzuki,Celerio,2017,"74,000 km",Automatic,second,Petrol,Today,"Maruti Suzuki Celerio ZXI AMT, 2017, Petrol","₹ 4,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-electricity-department-colony-margao-iid-1793749837
Maruti Suzuki,maruti-suzuki-dzire,2017,"61,000 km",Manual,second,Diesel,Today,"Maruti Suzuki Dzire 2017-2020 VDI, 2017, Diesel","₹ 6,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-maruti-suzuki-dzire-in-pimpri-chinchwad-pune-iid-1786708616
Maruti Suzuki,Wagon-R,2019,"79,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Wagon R LXI CNG Optional, 2019, CNG & Hybrids","₹ 4,70,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-ambaji-nagar-mahesana-iid-1790089311
Honda,City,2018,"45,000 km",Automatic,second,Petrol,Today,"Honda City VX Petrol CVT, 2018, Petrol","₹ 8,00,000",https://olx.in/item/cars-c84-used-honda-city-in-inderlok-delhi-iid-1779176080
Honda,City,2011,"55,000 km",Manual,first,hybrid,Today,"Honda City V MT Exclusive, 2011, CNG & Hybrids","₹ 4,25,000",https://olx.in/item/cars-c84-used-honda-city-in-naranpura-ahmedabad-iid-1782100185
Mahindra,XUV500,2016,"98,000 km",Automatic,first,Diesel,Today,"Mahindra XUV500 W6 AT, 2016, Diesel","₹ 7,90,000",https://olx.in/item/cars-c84-used-mahindra-xuv500-in-vivek-vihar-phase-1-delhi-iid-1788722990
Maruti Suzuki,Grand Vitara,2023,"19,000 km",Manual,first,Petrol,Today,"Maruti Suzuki Grand Vitara 1.5 Zeta Smart Hybrid, 2023, Petrol","₹ 12,70,000",https://olx.in/item/cars-c84-used-maruti-suzuki-grand-vitara-in-nirman-nagar-jaipur-iid-1789639125
Maruti Suzuki,Ignis,2017,"55,000 km",Automatic,second,hybrid,Yesterday,"Maruti Suzuki Ignis 1.3 Delta, 2017, CNG & Hybrids","₹ 4,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ignis-in-sunder-nagar-ahmedabad-iid-1793212723
Maruti Suzuki,Wagon-R,2015,"119,000 km",Automatic,first,hybrid,Dec 23,Want to sell,"₹ 2,55,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-friends-colony-hodal-iid-1774925939
Hyundai,i10,2009,"112,000 km",Manual,second,Petrol,Today,"Hyundai i10 1.2 Kappa Magna, 2009, Petrol","₹ 2,45,000",https://olx.in/item/cars-c84-used-hyundai-i10-in-saravanampatti-coimbatore-iid-1791005483
Honda,Accord,2011,64000.0 km,Automatic,second,hybrid,4 days ago,"Honda Accord 2.4 Automatic, 2011, CNG & Hybrids","₹ 4,44,444",https://olx.in/item/cars-c84-used-honda-accord-in-jangpura-delhi-iid-1757925857
Maruti Suzuki,Baleno,2018,"66,000 km",Automatic,second,hybrid,Nov 08,"Maruti Suzuki Baleno 1.2 Delta AT, 2018, CNG & Hybrids","₹ 5,15,000",https://olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-dhaula-kuan-delhi-iid-1786074543
Honda,Amaze,2015,"60,000 km",Manual,second,Petrol,Today,"Honda Amaze 1.2 E MT i-VTEC, 2015, Petrol","₹ 2,90,000",https://olx.in/item/cars-c84-used-honda-amaze-in-ashok-vihar-delhi-iid-1790099700
Maruti Suzuki,Ertiga,2017,"81,000 km",Manual,second,Diesel,Today,"Maruti Suzuki Ertiga maruti-suzuki-ertiga-zdi-plus, 2017, Diesel","₹ 8,55,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-adgaon-naka-nashik-iid-1792831857
Maruti Suzuki,Swift,2023,"33,000 km",Automatic,second,Petrol,Today,Maruti Suzuki Swift 2023,"₹ 7,70,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-pimpalgaon-midc-pimpalgaon-baswant-iid-1794200807
Maruti Suzuki,Ignis,2017,"41,000 km",Automatic,second,hybrid,Dec 16,Maruti Suzuki Ignis 2017 CNG & Hybrids Well Maintained,"₹ 4,10,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ignis-in-vikaspuri-delhi-iid-1792827450
Mercedes-Benz,GLC,2017,"119,000 km",Automatic,second,Diesel,Today,"Mercedes-Benz GLC 220d 4MATIC, 2017, Diesel","₹ 31,90,000",https://olx.in/item/cars-c84-used-mercedes-benz-glc-in-ghnasham-nagar-sangli-miraj-iid-1783817714
