id,title,adult,overview,popularity,release_date,original_language,vote_average,vote_count
11020,Picnic at Hanging Rock,False,"In the early 1900s, Miranda attends a girls boarding school in Australia. One Valentine's Day, the school's typically strict headmistress treats the girls to a picnic field trip to an unusual but scenic volcanic formation called Hanging Rock. Despite rules against it, Miranda and several other girls venture off. It's not until the end of the day that the faculty realizes the girls and one of the teachers have disappeared mysteriously.",15.787,1975-09-02,en,7.2,768
285733,Barbie and the Secret Door,False,"It's the ultimate fairytale musical! Barbie stars as Alexa, a shy princess who discovers a secret door in her kingdom and enters a whimsical land filled with magical creatures and surprises. Inside, Alexa meets Romy and Nori, a mermaid and a fairy, who explain that a spoiled ruler named Malucia is trying to take all the magic in the land. To her surprise, Alexa has magical powers in this world, and her new friends are certain that only she can restore their magic. Discover what happens when Alexa finds the courage to stand up for what's right and learns that the power of friendship is far more precious than magic.",8.645,2014-08-30,en,7.206,399
281338,War for the Planet of the Apes,False,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",60.102,2017-07-11,en,7.206,8874
177677,Mission: Impossible - Rogue Nation,False,"Ethan and team take on their most impossible mission yet—eradicating 'The Syndicate', an International and highly-skilled rogue organization committed to destroying the IMF.",84.245,2015-07-23,en,7.206,8698
8329,[REC],False,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,30.467,2007-11-23,es,7.205,4307
79707,Children Who Chase Lost Voices,False,"The film centers on Asuna, a young girl who spends her solitary days listening to the mysterious music emanating from the crystal radio she received from her late father as a memento. One day while walking home she is attacked by a fearsome monster and saved mysterious boy named Shun. However, Shun disappears and Asuna embarks on a journey of adventure to the land of Agartha with her teacher Mr. Morisaki to meet a Shun again. Through her journey she comes to know the cruelty and beauty of the world, as well as loss.",25.837,2011-05-07,ja,7.2,686
14168,3:10 to Yuma,False,"Dan Evans, a small time farmer, is hired to escort Ben Wade, a dangerous outlaw, to Yuma. As Evans and Wade wait for the 3:10 train to Yuma, Wade's gang is racing to free him.",32.38,1957-08-07,en,7.2,346
5176,3:10 to Yuma,False,"In Arizona in the late 1800s, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",20.839,2007-09-06,en,7.205,3520
4588,"Lust, Caution",False,"During World War II, a secret agent must seduce then assassinate an official who works for the Japanese puppet government in Shanghai. Her mission becomes clouded when she finds herself falling in love with the man she is assigned to kill.",26.435,2007-09-24,zh,7.205,678
785539,Resort to Love,False,Aspiring pop star Erica ends up as the entertainment at her ex-fiancé’s wedding after reluctantly taking a gig at a luxurious island resort while in the wake of a music career meltdown.,12.595,2021-07-29,en,7.204,405
475094,The Captain,False,"Germany, 1945. Soldier Willi Herold, a deserter of the German army, stumbles into a uniform of Nazi captain abandoned during the last and desperate weeks of the Third Reich. Newly emboldened by the allure of a suit that he has stolen only to stay warm, Willi discovers that many Germans will follow the leader, whoever he is.",14.794,2018-02-02,de,7.204,427
10705,Henry V,False,Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France.,12.492,1989-10-05,en,7.203,359
10518,Marathon Man,False,"A graduate student and obsessive runner in New York is drawn into a mysterious plot involving his brother, a member of the secretive Division.",15.968,1976-10-08,en,7.203,1051
374671,After the Storm,False,"Ryota is an unpopular writer although he won a literary award 15 years ago. Now, Ryota works as a private detective. He is divorced from his ex-wife Kyoko and he has an 11-year-old son Shingo. His mother Yoshiko lives alone at her apartment. One day, Ryota, his ex-wife Kyoko, and son Shingo gather at Yoshiko's apartment. A typhoon passes and the family must stay there all night long.",8.282,2016-05-21,ja,7.202,319
167,K-PAX,False,"Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",38.294,2001-10-26,en,7.202,2370
2654,In the Mouth of Madness,False,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,18.379,1995-02-03,en,7.201,1621
859,Dangerous Liaisons,False,"In 18th century France, Marquise de Merteuil asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don’t go as planned.",16.924,1988-12-21,en,7.201,1136
917496,Beetlejuice Beetlejuice,False,"After a family tragedy, three generations of the Deetz family return home to Winter River. Still haunted by Beetlejuice, Lydia's life is turned upside down when her teenage daughter, Astrid, accidentally opens the portal to the Afterlife.",1237.297,2024-09-04,en,7.2,527
820446,Downton Abbey: A New Era,False,"The Crawley family goes on a grand journey to the south of France to uncover the mystery of the dowager countess's newly inherited villa. Meanwhile, a Hollywood director seeks to film his latest production at Downton.",28.245,2022-04-27,en,7.2,461
454983,The Kissing Booth,False,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",47.324,2018-05-11,en,7.2,7144
10886,The Unknown Woman,False,"Irena, a Ukrainian woman, comes to Italy looking for a job as a maid. She does everything she can to become a beloved nanny for an adorable little girl, Thea. However, that is just the very beginning of her unknown journey.",13.322,2006-10-09,it,7.2,340
9013,Midnight Run,False,"A bounty hunter pursues a former Mafia accountant who embezzled $15 million of mob money. He is also being chased by a rival bounty hunter, the F.B.I., and his old mob boss after jumping bail.",17.426,1988-07-20,en,7.2,1063
429200,Good Time,False,"After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through New York City's underworld to get his brother Nick out of jail.",14.792,2017-08-11,en,7.199,2771
56825,Compagni di scuola,False,"A group of former high school classmates meets for a reunion 15 years after graduation, only to discover that any innocence or friendship is long lost.",5.076,1988-12-21,it,7.199,362
16620,La Bamba,False,"Los Angeles teenager Ritchie Valens becomes an overnight rock 'n' roll success in 1958, thanks to a love ballad called ""Donna"" that he wrote for his girlfriend. But as his star rises, Valens has conflicts with his jealous brother, Bob, and becomes haunted by a recurring nightmare of a plane crash just as he begins his first national tour alongside Buddy Holly.",20.806,1987-07-24,en,7.199,687
14306,Marley & Me,False,"A newly married couple, in the process of starting a family, learn many of life's important lessons from their trouble-loving retriever, Marley. Packed with plenty of laughs to lighten the load, the film explores the highs and lows of marriage, maturity and confronting one's own mortality, as seen through the lens of family life with a dog.",22.416,2008-12-25,en,7.199,4517
9400,Set It Off,False,"Four inner-city Black women, determined to end their constant struggle, decide to live by one rule — get what you want or die trying. So the four women take back their lives and take out some banks in the process.",14.604,1996-11-06,en,7.2,337
